tau,S_fi,S_geo,S_sd,overlap_fi_geo,overlap_fi_sd,pct_fi,pct_geo,pct_sd,sd_fi,sd_geo,sd_opt,on_signed,off_frac,sp_Fi_total,sp_Fi_diag,setting,pattern,strength,realization,J_over_U,D_S,C_S_burn
2,"(0, 1)","(2, 3)","(0, 5)",0.0,0.5,100.0,33.33333333333333,93.33333333333331,-0.0081856509705724,-0.0360598252583188,0.0348192984769302,-0.0334201823181748,0.5335702864425711,-0.6,0.4285714285714286,disorder,rand,0.5,1,0.4,0.0334201823181748,0.0160402307111378
3,"(0, 1)","(2, 3)","(0, 5)",0.0,0.5,100.0,33.33333333333333,93.33333333333331,0.0541166803468762,-0.0279204284116868,0.1056131529603976,-0.059405026263294,0.524721046834376,-0.8857142857142858,0.4285714285714286,disorder,rand,0.5,1,0.4,0.059405026263294,0.0160402307111378
1,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,93.33333333333331,93.33333333333331,60.0,-0.0062960633618447,-0.0062960633618447,0.0058808200900328,-0.0052080370046788,0.7032882983269735,0.8857142857142858,-0.6,disorder,rand,0.5,2,0.12,0.0052080370046788,0.005428831723166742
2,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,60.0,60.0,93.33333333333331,-0.0314406664140465,-0.0314406664140465,0.0344397978112098,-0.0072198296997781,0.7908377565248412,0.6571428571428573,-0.7142857142857143,disorder,rand,0.5,2,0.12,0.0072198296997781,0.005428831723166742
3,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,46.666666666666664,46.666666666666664,93.33333333333331,-0.0666882059268114,-0.0666882059268114,0.0747452925307157,-0.007478116789145,0.8753857976466021,0.6571428571428573,-0.6,disorder,rand,0.5,2,0.12,0.007478116789145,0.005428831723166742
1,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,93.33333333333331,40.0,100.0,-0.0023296519857685,-0.0141544193976711,0.0105507828892426,-0.0126838994862651,0.7345486720655234,0.6571428571428573,-0.1428571428571428,disorder,rand,0.5,2,0.2,0.0126838994862651,0.0120259395173422
2,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,86.66666666666667,40.0,100.0,-0.0053397649523134,-0.0654351801362301,0.0642192019090615,-0.0326876701662673,0.6528213155762564,0.6571428571428573,-0.0857142857142857,disorder,rand,0.5,2,0.2,0.0326876701662673,0.0120259395173422
3,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,86.66666666666667,40.0,100.0,-0.0050527968328867,-0.1293156700475534,0.1482114447302307,-0.059493418773671,0.6104059235230419,0.6571428571428573,-0.0857142857142857,disorder,rand,0.5,2,0.2,0.059493418773671,0.0120259395173422
1,"(1, 4)","(2, 3)","(1, 4)",0.0,1.0,100.0,40.0,100.0,0.0182793266535818,-0.0265944538505535,0.0182793266535818,-0.0252968458768997,0.641749193967264,0.5428571428571429,0.4285714285714286,disorder,rand,0.5,2,0.3,0.0252968458768997,0.01815263111627147
2,"(1, 4)","(2, 3)","(1, 4)",0.0,1.0,100.0,40.0,100.0,0.1030824700834509,-0.1035328745912977,0.1030824700834509,-0.0805296930427957,0.5406496164533302,0.4857142857142857,0.3714285714285715,disorder,rand,0.5,2,0.3,0.0805296930427957,0.01815263111627147
3,"(1, 4)","(2, 3)","(1, 4)",0.0,1.0,100.0,40.0,100.0,0.2347899544592269,-0.1695733633345358,0.2347899544592269,-0.1549560658705178,0.5099492072195951,0.6,0.4285714285714286,disorder,rand,0.5,2,0.3,0.1549560658705178,0.01815263111627147
1,"(1, 4)","(2, 3)","(1, 4)",0.0,1.0,100.0,40.0,100.0,0.0231093456643527,-0.0374266036984333,0.0231093456643527,-0.0366092575028234,0.5716636272215799,0.1428571428571428,0.4285714285714286,disorder,rand,0.5,2,0.4,0.0366092575028234,0.019778321537626105
2,"(1, 4)","(2, 3)","(1, 4)",0.0,1.0,100.0,40.0,100.0,0.1268632906951194,-0.1167344298353156,0.1268632906951194,-0.1128076255483498,0.5000000000000008,0.3714285714285715,0.4285714285714286,disorder,rand,0.5,2,0.4,0.1128076255483498,0.019778321537626105
3,"(1, 4)","(2, 3)","(1, 4)",0.0,1.0,100.0,40.0,100.0,0.2955502458530901,-0.1552698712093869,0.2955502458530901,-0.1964534402761579,0.5000000000000001,0.8285714285714287,0.8857142857142858,disorder,rand,0.5,2,0.4,0.1964534402761579,0.019778321537626105
1,"(4, 5)","(2, 3)","(3, 4)",0.0,0.5,73.33333333333333,40.0,40.0,-0.0012191144705289,0.001120916407791,0.0023256566754248,-0.0049434783148354,0.5691887208622356,0.6,-0.6,disorder,rand,0.5,3,0.12,0.0049434783148354,0.004655875362626546
2,"(4, 5)","(2, 3)","(1, 3)",0.0,0.0,73.33333333333333,20.0,46.666666666666664,-0.0049072016138393,-0.0033074032443608,0.0104910372040371,-0.010789892684467,0.5339739704216975,0.3714285714285715,-0.0857142857142857,disorder,rand,0.5,3,0.12,0.010789892684467,0.004655875362626546
3,"(4, 5)","(2, 3)","(1, 3)",0.0,0.0,73.33333333333333,40.0,46.666666666666664,-0.010588159562167,-0.0192808535047545,0.0416566196133968,-0.0177645972394129,0.5097401201873976,0.0857142857142857,0.0857142857142857,disorder,rand,0.5,3,0.12,0.0177645972394129,0.004655875362626546
1,"(1, 5)","(2, 3)","(1, 3)",0.0,0.5,93.33333333333331,20.0,26.666666666666668,-0.0028062450243815,0.0003138936130089,0.0024965318238673,-0.0209085058880367,0.6528369576299036,-0.3142857142857143,-0.2,disorder,rand,0.5,3,0.2,0.0209085058880367,0.024445192171292873
2,"(1, 5)","(2, 3)","(1, 3)",0.0,0.5,93.33333333333331,20.0,33.33333333333333,0.0035100728265213,-0.0168698856939863,0.0153691325646757,-0.0469751015905336,0.6284559197483668,-0.0857142857142857,0.2571428571428572,disorder,rand,0.5,3,0.2,0.0469751015905336,0.024445192171292873
3,"(1, 5)","(2, 3)","(1, 3)",0.0,0.5,100.0,20.0,46.666666666666664,0.0398573340503816,-0.0562242932356735,0.0507911711770475,-0.0878252642238732,0.5712098779098093,-0.0285714285714285,0.3714285714285715,disorder,rand,0.5,3,0.2,0.0878252642238732,0.024445192171292873
1,"(0, 1)","(2, 3)","(0, 3)",0.0,0.5,93.33333333333331,13.333333333333334,46.666666666666664,-0.0027256276110421,-0.0076587149169393,-0.0004511446053728,-0.0179671639740243,0.6908251072475474,-0.3142857142857143,0.0285714285714285,disorder,rand,0.5,3,0.3,0.0179671639740243,0.01718291043755986
2,"(0, 1)","(2, 3)","(0, 1)",0.0,1.0,100.0,13.333333333333334,100.0,0.0091069911339614,-0.0497955634096725,0.0091069911339614,-0.0447038556183438,0.6585646600172196,-0.7714285714285715,0.7714285714285715,disorder,rand,0.5,3,0.3,0.0447038556183438,0.01718291043755986
3,"(0, 1)","(2, 3)","(0, 1)",0.0,1.0,100.0,13.333333333333334,100.0,0.0700971842897335,-0.1025822942250148,0.0700971842897335,-0.0804958486563662,0.6335275423522883,-0.4285714285714286,0.942857142857143,disorder,rand,0.5,3,0.3,0.0804958486563662,0.01718291043755986
1,"(0, 1)","(2, 3)","(0, 5)",0.0,0.5,100.0,33.33333333333333,53.333333333333336,-0.0041120900706703,-0.0188458879803499,0.0005396925842904,-0.0190575317989841,0.5000000000000037,-0.4857142857142857,0.6,disorder,rand,0.5,3,0.4,0.0190575317989841,0.018199852195078706
2,"(0, 1)","(2, 3)","(0, 1)",0.0,1.0,100.0,26.666666666666668,100.0,0.0167596764218114,-0.0733084140087153,0.0167596764218114,-0.049554067269471,0.5000000000000011,-0.7714285714285715,0.8857142857142858,disorder,rand,0.5,3,0.4,0.049554067269471,0.018199852195078706
3,"(0, 1)","(2, 3)","(0, 1)",0.0,1.0,100.0,26.666666666666668,100.0,0.1034374008172522,-0.1028118091586993,0.1034374008172522,-0.0930598483692648,0.4999999999999998,-0.1428571428571428,0.942857142857143,disorder,rand,0.5,3,0.4,0.0930598483692648,0.018199852195078706
1,"(3, 5)","(2, 3)","(0, 2)",0.5,0.0,33.33333333333333,26.666666666666668,46.666666666666664,-0.0002419049425422,-0.0001186364734795,0.0021898226362232,0.0051200776195233,0.7654281166122645,0.3142857142857143,-0.4857142857142857,disorder,rand,0.5,4,0.12,-0.0051200776195233,-0.0031364992678214595
2,"(3, 5)","(2, 3)","(0, 2)",0.5,0.0,26.666666666666668,33.33333333333333,46.666666666666664,-0.0017323537210373,-0.0016061470211778,0.0137986667247777,0.011916150169135,0.7606596878357461,-0.3714285714285715,-0.2571428571428572,disorder,rand,0.5,4,0.12,-0.011916150169135,-0.0031364992678214595
3,"(3, 5)","(2, 3)","(0, 5)",0.5,0.5,26.666666666666668,33.33333333333333,53.333333333333336,-0.0004816379440619,-0.0013079303677654,0.0371321909923655,0.0143003675579629,0.7418416148209753,-0.5428571428571429,-0.1428571428571428,disorder,rand,0.5,4,0.12,-0.0143003675579629,-0.0031364992678214595
1,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,100.0,33.33333333333333,53.333333333333336,-0.0076953182702643,-0.0027959474379973,0.0046730158965418,-0.0287706269883321,0.5722307845938659,0.4285714285714286,-0.3142857142857143,disorder,rand,0.5,4,0.2,0.0287706269883321,0.030231754801341597
2,"(3, 4)","(2, 3)","(0, 2)",0.5,0.0,100.0,40.0,46.666666666666664,-0.0203692668145255,-0.0140553552475808,0.0277582219716782,-0.0577471140500081,0.5524476133769999,-0.4285714285714286,-0.3714285714285715,disorder,rand,0.5,4,0.2,0.0577471140500081,0.030231754801341597
3,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,40.0,93.33333333333331,-0.0113665336870133,-0.0189246380080498,0.0770520802726282,-0.0882277493505688,0.5410644831358348,-0.7142857142857143,-0.0857142857142857,disorder,rand,0.5,4,0.2,0.0882277493505688,0.030231754801341597
1,"(3, 4)","(2, 3)","(0, 2)",0.5,0.0,100.0,60.0,26.666666666666668,-0.0095418603866692,-0.0094309970086248,0.0057908258653904,-0.029126201307032,0.5261236536809524,-0.4285714285714286,0.0285714285714285,disorder,rand,0.5,4,0.3,0.029126201307032,0.03286718669365874
2,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,53.333333333333336,93.33333333333331,-0.0155349714957109,-0.0307723313400937,0.0489051952666441,-0.0611849638045262,0.5173406198582652,-0.6571428571428573,0.2,disorder,rand,0.5,4,0.3,0.0611849638045262,0.03286718669365874
3,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,40.0,93.33333333333331,0.0295642698736753,-0.0295427053334218,0.1448308669270581,-0.0989267121421476,0.5131248148435552,-0.6,0.2571428571428572,disorder,rand,0.5,4,0.3,0.0989267121421476,0.03286718669365874
1,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,66.66666666666666,86.66666666666667,-0.0117234696888357,-0.0173410566564347,0.0078248493787169,-0.0259538447046868,0.5000000000000043,-0.4285714285714286,0.5428571428571429,disorder,rand,0.5,4,0.4,0.0259538447046868,0.027065525615095565
2,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,53.333333333333336,86.66666666666667,-0.0044134190394529,-0.0375318084660375,0.061556030781632,-0.0644621908010992,0.5000000000000018,-0.6571428571428573,0.6,disorder,rand,0.5,4,0.4,0.0644621908010992,0.027065525615095565
3,"(3, 4)","(2, 3)","(0, 4)",0.5,0.5,100.0,40.0,93.33333333333331,0.0747593358642528,-0.0123550888861007,0.1793968862135897,-0.1113276910652673,0.5000000000000002,-0.1428571428571428,0.7714285714285715,disorder,rand,0.5,4,0.4,0.1113276910652673,0.027065525615095565
1,"(1, 2)","(2, 3)","(2, 5)",0.5,0.5,46.666666666666664,86.66666666666667,20.0,-0.0009218879459746,0.0006107938803104,0.0012074985651276,0.0066144218453115,0.4881699044530579,0.8285714285714287,-0.2571428571428572,disorder,rand,0.5,5,0.12,-0.0066144218453115,-0.005120592084137654
2,"(1, 2)","(2, 3)","(3, 5)",0.5,0.0,46.666666666666664,86.66666666666667,73.33333333333333,-0.0055007512380128,0.004311469228409,0.0117743607320241,0.0154748597766915,0.4901568314176331,0.1428571428571428,0.0285714285714285,disorder,rand,0.5,5,0.12,-0.0154748597766915,-0.005120592084137654
3,"(1, 2)","(2, 3)","(1, 3)",0.5,0.5,60.0,86.66666666666667,100.0,-0.006233519873561,0.015913744626522,0.053580519408114,0.0227903594002199,0.4611186109149809,0.3142857142857143,0.3142857142857143,disorder,rand,0.5,5,0.12,-0.0227903594002199,-0.005120592084137654
1,"(1, 2)","(2, 3)","(3, 5)",0.5,0.0,40.0,93.33333333333331,73.33333333333333,-0.0064933514677073,-0.0033633573470764,0.0036063931578374,0.0063689751924364,0.7636455281895753,0.4285714285714286,-0.3142857142857143,disorder,rand,0.5,5,0.2,-0.0063689751924364,-0.0058734321047211775
2,"(1, 2)","(2, 3)","(3, 5)",0.5,0.0,40.0,93.33333333333331,73.33333333333333,-0.0281189111826907,-0.0078451023966219,0.0267252474789821,0.0117916946305137,0.72004931579795,0.2571428571428572,-0.1428571428571428,disorder,rand,0.5,5,0.2,-0.0117916946305137,-0.0058734321047211775
3,"(1, 2)","(2, 3)","(1, 3)",0.5,0.5,60.0,93.33333333333331,80.0,-0.0327092800618677,0.0061770292743523,0.0808521682667751,0.0126584441140985,0.6716659103092788,0.2571428571428572,0.3142857142857143,disorder,rand,0.5,5,0.2,-0.0126584441140985,-0.0058734321047211775
1,"(1, 3)","(2, 3)","(3, 5)",0.5,0.5,86.66666666666667,100.0,73.33333333333333,-0.0018066465699917,-0.010410176800758,0.0063940437478152,-0.0150659758444392,0.7009398881602021,-0.0285714285714285,-0.0857142857142857,disorder,rand,0.5,5,0.3,0.0150659758444392,0.015694104778205868
2,"(1, 3)","(2, 3)","(3, 5)",0.5,0.5,80.0,100.0,66.66666666666666,0.0176391982548007,-0.0220806281743474,0.0339193287540412,-0.0365303746047106,0.6811092176837147,0.0857142857142857,0.1428571428571428,disorder,rand,0.5,5,0.3,0.0365303746047106,0.015694104778205868
3,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,86.66666666666667,100.0,86.66666666666667,0.1023812055812212,0.0084034262548576,0.1023812055812212,-0.0805391207272562,0.5890664093629974,-0.0857142857142857,0.6,disorder,rand,0.5,5,0.3,0.0805391207272562,0.015694104778205868
1,"(1, 3)","(2, 3)","(3, 5)",0.5,0.5,93.33333333333331,100.0,66.66666666666666,-0.0045468713550311,-0.0176299433831672,0.006012897322847,-0.0216636357271005,0.6968945085616581,0.0857142857142857,0.0285714285714285,disorder,rand,0.5,5,0.4,0.0216636357271005,0.02963686317725001
2,"(1, 3)","(2, 3)","(3, 5)",0.5,0.5,86.66666666666667,100.0,73.33333333333333,0.0282898816982735,-0.0225308200220375,0.0375918655861662,-0.0495295919186307,0.6842776980672638,0.0857142857142857,0.3142857142857143,disorder,rand,0.5,5,0.4,0.0495295919186307,0.02963686317725001
3,"(1, 3)","(2, 3)","(1, 3)",0.5,1.0,93.33333333333331,100.0,93.33333333333331,0.1388585644631212,0.0367293878130497,0.1388585644631212,-0.1101088177406773,0.5705700502328812,0.2,0.8285714285714287,disorder,rand,0.5,5,0.4,0.1101088177406773,0.02963686317725001
1,"(2, 3)","(2, 3)","(0, 4)",1.0,0.0,40.0,40.0,20.0,-0.0014445438057442,-0.0014445438057442,0.0031601377429689,-0.000299858725387,0.8123518857155145,-0.2571428571428572,0.0285714285714285,disorder,rand,0.5,6,0.12,0.000299858725387,0.000869386533591439
2,"(2, 3)","(2, 3)","(0, 4)",1.0,0.0,40.0,40.0,20.0,-0.0056985356044714,-0.0056985356044714,0.0033267083062488,-0.000353057606359,0.8140897239277389,0.2571428571428572,-0.2,disorder,rand,0.5,6,0.12,0.000353057606359,0.000869386533591439
3,"(2, 3)","(2, 3)","(1, 4)",1.0,0.0,40.0,40.0,73.33333333333333,-0.0043499200451468,-0.0043499200451468,0.0098324995123866,-0.0017809311408919,0.8190674369727996,-0.4285714285714286,0.1428571428571428,disorder,rand,0.5,6,0.12,0.0017809311408919,0.000869386533591439
1,"(2, 3)","(2, 3)","(0, 5)",1.0,0.0,60.0,60.0,40.0,-0.0059751064641044,-0.0059751064641044,0.0012852587892797,-0.0059848391657513,0.901308595414029,0.8857142857142858,-0.942857142857143,disorder,rand,0.5,6,0.2,0.0059848391657513,0.006393516546480497
2,"(2, 3)","(2, 3)","(1, 5)",1.0,0.0,66.66666666666666,66.66666666666666,100.0,-0.0198158072695686,-0.0198158072695686,0.0065170404498737,-0.0130082093921036,0.8867417348178575,0.8285714285714287,-0.7142857142857143,disorder,rand,0.5,6,0.2,0.0130082093921036,0.006393516546480497
3,"(2, 3)","(2, 3)","(1, 5)",1.0,0.0,66.66666666666666,66.66666666666666,100.0,-0.0095759231111314,-0.0095759231111314,0.0404557302100339,-0.0229297983793952,0.8618794588638435,0.2,0.0857142857142857,disorder,rand,0.5,6,0.2,0.0229297983793952,0.006393516546480497
1,"(2, 3)","(2, 3)","(1, 5)",1.0,0.0,93.33333333333331,93.33333333333331,46.666666666666664,-0.0148662205680583,-0.0148662205680583,0.0026047933295753,-0.0207466000129319,0.7029952009476722,0.942857142857143,-0.6,disorder,rand,0.5,6,0.3,0.0207466000129319,0.02311702920861484
2,"(2, 3)","(2, 3)","(1, 5)",1.0,0.0,93.33333333333331,93.33333333333331,73.33333333333333,-0.0346720969109337,-0.0346720969109337,0.022652511927087,-0.0406120026720833,0.716777430570757,0.7142857142857143,-0.2571428571428572,disorder,rand,0.5,6,0.3,0.0406120026720833,0.02311702920861484
3,"(2, 3)","(2, 3)","(1, 5)",1.0,0.0,93.33333333333331,93.33333333333331,73.33333333333333,0.0016542863629387,0.0016542863629387,0.0759286700197492,-0.0612785330066366,0.7166976736716963,0.1428571428571428,0.3142857142857143,disorder,rand,0.5,6,0.3,0.0612785330066366,0.02311702920861484
1,"(2, 3)","(2, 3)","(1, 5)",1.0,0.0,100.0,100.0,46.666666666666664,-0.0226408066288807,-0.0226408066288807,0.0028184979164436,-0.027844887698339,0.681023002824011,0.8857142857142858,-0.7142857142857143,disorder,rand,0.5,6,0.4,0.027844887698339,0.0343484492002922
2,"(2, 3)","(2, 3)","(1, 5)",1.0,0.0,93.33333333333331,93.33333333333331,66.66666666666666,-0.0322303569406456,-0.0322303569406456,0.0256222818624479,-0.0523927405176081,0.7083827114771407,0.8857142857142858,0.3142857142857143,disorder,rand,0.5,6,0.4,0.0523927405176081,0.0343484492002922
3,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,93.33333333333331,93.33333333333331,80.0,0.0285323776945123,0.0285323776945123,0.100890472274876,-0.075882248666489,0.7171096193098266,0.1428571428571428,0.7142857142857143,disorder,rand,0.5,6,0.4,0.075882248666489,0.0343484492002922
1,"(0, 4)","(2, 3)","(1, 3)",0.0,0.0,100.0,20.0,20.0,-0.0034887354355406,0.002284749531313,0.0026173713016548,-0.0235361854762882,0.5776009077789973,0.7714285714285715,-0.5428571428571429,disorder,rand,0.5,7,0.12,0.0235361854762882,0.02323674496195373
2,"(0, 4)","(2, 3)","(1, 2)",0.0,0.0,100.0,20.0,20.0,-0.0055784954887305,0.0025716177032909,0.0049498246562796,-0.0497494189303057,0.5758804805280382,0.3142857142857143,-0.3714285714285715,disorder,rand,0.5,7,0.12,0.0497494189303057,0.02323674496195373
3,"(0, 4)","(2, 3)","(2, 4)",0.0,0.5,100.0,20.0,46.666666666666664,0.0041502128106662,-0.0050368267042949,0.0140002204460981,-0.0792022276421241,0.5791981569670098,-0.0857142857142857,0.2571428571428572,disorder,rand,0.5,7,0.12,0.0792022276421241,0.02323674496195373
1,"(4, 5)","(2, 3)","(2, 3)",0.0,0.0,86.66666666666667,20.0,20.0,-0.0045369364603076,0.002578610906874,0.002578610906874,-0.0236802009748978,0.7336887566545994,0.8285714285714287,-0.7142857142857143,disorder,rand,0.5,7,0.2,0.0236802009748978,0.024561657215888797
2,"(4, 5)","(2, 3)","(2, 4)",0.0,0.5,86.66666666666667,20.0,46.666666666666664,-0.0076603313906831,-0.0040838681402846,0.0031353631668243,-0.0494494514486641,0.731039082744169,0.2571428571428572,0.0285714285714285,disorder,rand,0.5,7,0.2,0.0494494514486641,0.024561657215888797
3,"(4, 5)","(2, 3)","(0, 4)",0.0,0.5,86.66666666666667,20.0,100.0,0.0129527923384942,-0.0227848606519873,0.0209746711163005,-0.0787678261945965,0.7230166977844923,-0.0857142857142857,0.5428571428571429,disorder,rand,0.5,7,0.2,0.0787678261945965,0.024561657215888797
1,"(4, 5)","(2, 3)","(0, 2)",0.0,0.0,93.33333333333331,20.0,46.666666666666664,-0.0058371307487836,-0.0060244172804188,-0.0023225490539555,-0.0246302413861163,0.646096449860106,0.3714285714285715,-0.4857142857142857,disorder,rand,0.5,7,0.3,0.0246302413861163,0.024813792294304277
2,"(4, 5)","(2, 3)","(0, 4)",0.0,0.5,93.33333333333331,20.0,100.0,-0.0045208792848949,-0.0356458304636203,0.0023399682598995,-0.0536560354654584,0.6253050843966231,-0.5428571428571429,0.3142857142857143,disorder,rand,0.5,7,0.3,0.0536560354654584,0.024813792294304277
3,"(4, 5)","(2, 3)","(0, 4)",0.0,0.5,100.0,20.0,93.33333333333331,0.0496594831246932,-0.0631514550304518,0.0534981251870619,-0.0876624737491842,0.600557722252623,-0.5428571428571429,0.7714285714285715,disorder,rand,0.5,7,0.3,0.0876624737491842,0.024813792294304277
1,"(4, 5)","(2, 3)","(0, 5)",0.0,0.5,93.33333333333331,66.66666666666666,66.66666666666666,-0.0067994703920415,-0.018431669526277,-0.0012015861471809,-0.0230632508874588,0.5040128729966935,0.0857142857142857,0.3142857142857143,disorder,rand,0.5,7,0.4,0.0230632508874588,0.023490887724950837
2,"(4, 5)","(2, 3)","(0, 4)",0.0,0.5,93.33333333333331,53.333333333333336,86.66666666666667,0.0044601347320727,-0.0596377672464443,0.0160776713852439,-0.0546219651521182,0.517041262003188,-0.5428571428571429,0.7142857142857143,disorder,rand,0.5,7,0.4,0.0546219651521182,0.023490887724950837
3,"(4, 5)","(2, 3)","(0, 4)",0.0,0.5,100.0,40.0,86.66666666666667,0.0811921708857654,-0.0679208565332173,0.0834680684084965,-0.0966671444583932,0.4999999999999985,-0.4285714285714286,0.8285714285714287,disorder,rand,0.5,7,0.4,0.0966671444583932,0.023490887724950837
1,"(3, 4)","(2, 3)","(1, 2)",0.5,0.0,26.666666666666668,20.0,20.0,-0.0010543510238852,0.0016000568786704,0.0025931100717981,-0.001716984268162,0.8780577324071491,0.2571428571428572,-0.7142857142857143,disorder,rand,0.5,8,0.12,0.001716984268162,0.003595489883358713
2,"(3, 4)","(2, 3)","(2, 3)",0.5,0.5,26.666666666666668,20.0,20.0,-0.0007556718874457,0.0035600929691342,0.0035600929691342,-0.0020597754768954,0.906347374165284,0.6,-0.3142857142857143,disorder,rand,0.5,8,0.12,0.0020597754768954,0.003595489883358713
3,"(3, 4)","(2, 3)","(3, 4)",0.5,1.0,26.666666666666668,20.0,26.666666666666668,0.0114535729017622,0.0055560855573251,0.0114535729017622,-0.0049571930238717,0.8936515217260824,0.3714285714285715,0.6,disorder,rand,0.5,8,0.12,0.0049571930238717,0.003595489883358713
1,"(3, 4)","(2, 3)","(1, 2)",0.5,0.0,40.0,20.0,6.666666666666667,-0.0037499681746744,-0.0003858270003698,0.0003976964257246,-0.003467822625685,0.9347806635323126,0.942857142857143,-0.8285714285714287,disorder,rand,0.5,8,0.2,0.003467822625685,0.005518873670875717
2,"(3, 4)","(2, 3)","(0, 3)",0.5,0.5,40.0,20.0,80.0,-0.0076908325360353,-0.0057893907441497,-0.0021613524198377,-0.0083182189849876,0.9229283045146446,-0.2571428571428572,0.3142857142857143,disorder,rand,0.5,8,0.2,0.0083182189849876,0.005518873670875717
3,"(3, 4)","(2, 3)","(3, 4)",0.5,1.0,40.0,20.0,40.0,0.0206707419799001,-0.0054789984660208,0.0206707419799001,-0.0186288616023396,0.8855385797591431,-0.4857142857142857,0.8857142857142858,disorder,rand,0.5,8,0.2,0.0186288616023396,0.005518873670875717
1,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,93.33333333333331,20.0,66.66666666666666,-0.010144731360272,-0.007244698253776,0.0005583298141481,-0.0127235476052314,0.6323065085918322,0.3714285714285715,-0.1428571428571428,disorder,rand,0.5,8,0.3,0.0127235476052314,0.012866711345657181
2,"(3, 4)","(2, 3)","(0, 5)",0.5,0.0,93.33333333333331,33.33333333333333,66.66666666666666,-0.0152542617354578,-0.0259651924027026,0.0085869514593583,-0.0303250507465518,0.596681398726326,-0.3714285714285715,0.3714285714285715,disorder,rand,0.5,8,0.3,0.0303250507465518,0.012866711345657181
3,"(3, 4)","(2, 3)","(3, 4)",0.5,1.0,93.33333333333331,40.0,93.33333333333331,0.0444202885562128,-0.0207310344291106,0.0444202885562128,-0.053582320140877,0.5834200797171887,-0.4857142857142857,0.8857142857142858,disorder,rand,0.5,8,0.3,0.053582320140877,0.012866711345657181
1,"(4, 5)","(2, 3)","(0, 5)",0.0,0.5,93.33333333333331,66.66666666666666,46.666666666666664,-0.0108416257688659,-0.0164627712240195,0.0025408726103698,-0.0199743546099195,0.6560749107344808,0.3142857142857143,-0.6,disorder,rand,0.5,8,0.4,0.0199743546099195,0.020833046661883504
2,"(4, 5)","(2, 3)","(0, 5)",0.0,0.5,93.33333333333331,80.0,60.0,-0.0052839816906535,-0.0381542547801821,0.0124590055518269,-0.0470590620251475,0.6560630199372853,-0.0857142857142857,-0.0857142857142857,disorder,rand,0.5,8,0.4,0.0470590620251475,0.020833046661883504
3,"(4, 5)","(2, 3)","(3, 4)",0.0,0.5,93.33333333333331,66.66666666666666,100.0,0.0658005624152024,-0.0118986848040686,0.0674773627698532,-0.0818116202814223,0.6324067480594884,-0.2571428571428572,0.7142857142857143,disorder,rand,0.5,8,0.4,0.0818116202814223,0.020833046661883504
1,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,66.66666666666666,-0.0024799720973456,-0.0024799720973456,0.0028404295111661,-0.0172752304900384,0.5081366688626096,0.3714285714285715,-0.6,disorder,rand,0.5,9,0.12,0.0172752304900384,0.01717153872492496
2,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,66.66666666666666,-0.0027199438870684,-0.0027199438870684,0.0193680438247656,-0.038107149835813,0.5000000000000057,-0.1428571428571428,-0.4285714285714286,disorder,rand,0.5,9,0.12,0.038107149835813,0.01717153872492496
3,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,66.66666666666666,0.0082543313642036,0.0082543313642036,0.0459769499127982,-0.0638050823407567,0.5000000000000017,-0.3142857142857143,-0.3142857142857143,disorder,rand,0.5,9,0.12,0.0638050823407567,0.01717153872492496
1,"(2, 3)","(2, 3)","(0, 5)",1.0,0.0,100.0,100.0,40.0,-0.0050015555742433,-0.0050015555742433,0.0074069332167014,-0.0280256679210686,0.500000000000005,0.4857142857142857,-0.6571428571428573,disorder,rand,0.5,9,0.2,0.0280256679210686,0.027640641699316598
2,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,73.33333333333333,-0.0064784310092624,-0.0064784310092624,0.0400289412867216,-0.0628639036260102,0.5000000000000029,0.2571428571428572,-0.2571428571428572,disorder,rand,0.5,9,0.2,0.0628639036260102,0.027640641699316598
3,"(2, 3)","(2, 3)","(0, 2)",1.0,0.5,100.0,100.0,73.33333333333333,0.0190415801098831,0.0190415801098831,0.1013012268319857,-0.105616499045283,0.4999999999999991,0.0285714285714285,-0.2571428571428572,disorder,rand,0.5,9,0.2,0.105616499045283,0.027640641699316598
