tau,S_fi,S_geo,S_sd,overlap_fi_geo,overlap_fi_sd,pct_fi,pct_geo,pct_sd,sd_fi,sd_geo,sd_opt,on_signed,off_frac,sp_Fi_total,sp_Fi_diag,setting,pattern,strength,realization,J_over_U
2,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,86.66666666666667,100.0,86.66666666666667,0.2541687780682522,-0.028809874942269387,0.2541687780682522,-0.13464419262911698,0.5000000000000019,0.8285714285714287,0.4285714285714286,disorder,rand,2.0,5,0.4
3,"(2, 4)","(2, 3)","(2, 4)",0.5,1.0,100.0,93.33333333333333,100.0,0.41789593226091215,0.007115825466323944,0.41789593226091215,-0.22142031522324945,0.49999999999999906,0.942857142857143,0.4285714285714286,disorder,rand,2.0,5,0.4
1,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,73.33333333333333,93.33333333333333,46.666666666666664,0.0024518565428199857,-0.004731320337274039,0.007119111409646939,-0.0058070408410724195,0.29382987921974624,0.6571428571428573,0.4285714285714286,disorder,rand,2.0,6,0.12
2,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,73.33333333333333,93.33333333333333,46.666666666666664,0.016377870532992,-0.013134947631067706,0.02403659538718239,-0.01690326753915594,0.4030428161257217,0.2571428571428572,0.2571428571428572,disorder,rand,2.0,6,0.12
3,"(3, 4)","(2, 3)","(1, 3)",0.5,0.5,80.0,93.33333333333333,100.0,0.036422832442492004,-0.000522828819418536,0.05437496775309025,-0.03204855001557416,0.40643173858398435,0.8285714285714287,0.48571428571428577,disorder,rand,2.0,6,0.12
1,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,93.33333333333333,86.66666666666667,60.0,0.004625542879610478,-0.010756696335086219,0.015444764717233994,-0.016111715226605594,0.4999999999999944,-0.08571428571428573,0.6,disorder,rand,2.0,6,0.2
2,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,100.0,86.66666666666667,80.0,0.033079657682505426,-0.033307324415374207,0.05662178979958021,-0.04578792199967707,0.500000000000007,0.2,0.5428571428571429,disorder,rand,2.0,6,0.2
3,"(3, 4)","(2, 3)","(1, 3)",0.5,0.5,100.0,86.66666666666667,93.33333333333333,0.07977656690430712,-0.017264625906172337,0.1138121869525055,-0.08501747886232891,0.4999999999999984,0.6571428571428573,0.7142857142857143,disorder,rand,2.0,6,0.2
1,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,100.0,46.666666666666664,93.33333333333333,0.005959873285140693,-0.02112032838040595,0.027343845550776846,-0.030620782916886413,0.5000000000000001,-0.14285714285714288,0.6,disorder,rand,2.0,6,0.3
2,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,100.0,40.0,93.33333333333333,0.051071908533599775,-0.07006492131165526,0.11142312014508327,-0.08428021314899059,0.5000000000000032,-0.08571428571428573,0.5428571428571429,disorder,rand,2.0,6,0.3
3,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,100.0,46.666666666666664,93.33333333333333,0.13580808492553165,-0.06644222763847185,0.1824647759187492,-0.14866875395315515,0.4999999999999988,0.48571428571428577,0.5428571428571429,disorder,rand,2.0,6,0.3
1,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,93.33333333333333,40.0,100.0,0.0062415694801987165,-0.036323277177188196,0.042483439031071324,-0.04241852089644449,0.5000000000000012,-0.3714285714285715,0.6,disorder,rand,2.0,6,0.4
2,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,100.0,40.0,93.33333333333333,0.07102297469518404,-0.10634092591869704,0.17442046951793966,-0.11305881827873099,0.5000000000000019,-0.08571428571428573,0.5428571428571429,disorder,rand,2.0,6,0.4
3,"(3, 4)","(2, 3)","(1, 4)",0.5,0.5,100.0,33.33333333333333,93.33333333333333,0.1786608724737071,-0.09654922361699625,0.2916765735199456,-0.19543585686119924,0.4999999999999993,0.6571428571428573,0.5428571428571429,disorder,rand,2.0,6,0.4
1,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,100.0,100.0,66.66666666666666,0.0022312721348027864,0.0022312721348027864,0.003321830701603634,-0.006647391579264528,0.5313194814504065,-0.2,-0.14285714285714288,disorder,rand,2.0,7,0.12
2,"(2, 3)","(2, 3)","(2, 5)",1.0,0.5,100.0,100.0,93.33333333333333,0.0157670470203064,0.0157670470203064,0.016943636209355573,-0.018860102281931468,0.5065777231100834,0.48571428571428577,-0.08571428571428573,disorder,rand,2.0,7,0.12
3,"(2, 3)","(2, 3)","(2, 5)",1.0,0.5,100.0,100.0,93.33333333333333,0.03589605183266564,0.03589605183266564,0.03813722194726976,-0.033425057688960313,0.500338667904671,0.7714285714285715,0.2,disorder,rand,2.0,7,0.12
1,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,100.0,100.0,60.0,0.0040086773541470055,0.0040086773541470055,0.007816400479916386,-0.019076150471582065,0.49999999999999883,-0.3714285714285715,-0.08571428571428573,disorder,rand,2.0,7,0.2
2,"(2, 3)","(2, 3)","(2, 5)",1.0,0.5,100.0,100.0,86.66666666666667,0.032642700736519314,0.032642700736519314,0.03966663291643635,-0.05094058231630916,0.499999999999997,-0.3142857142857143,-0.028571428571428574,disorder,rand,2.0,7,0.2
3,"(2, 3)","(2, 3)","(2, 5)",1.0,0.5,100.0,100.0,86.66666666666667,0.07923056996208766,0.07923056996208766,0.0821134430819348,-0.09020518305157521,0.49999999999999684,0.6571428571428573,0.2571428571428572,disorder,rand,2.0,7,0.2
1,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,100.0,100.0,46.666666666666664,0.004784344041453004,0.004784344041453004,0.014451477759467313,-0.03621859621573886,0.49999999999999273,-0.08571428571428573,0.08571428571428573,disorder,rand,2.0,7,0.3
2,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,100.0,100.0,73.33333333333333,0.04962313621677428,0.04962313621677428,0.07247614666672453,-0.09463204120239266,0.499999999999999,-0.2,0.3142857142857143,disorder,rand,2.0,7,0.3
3,"(2, 3)","(2, 3)","(2, 5)",1.0,0.5,100.0,100.0,80.0,0.13632167742109402,0.13632167742109402,0.13911196638326184,-0.16357221777079012,0.5000000000000006,0.6571428571428573,0.3714285714285715,disorder,rand,2.0,7,0.3
1,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,100.0,100.0,53.333333333333336,0.004745486354384987,0.004745486354384987,0.020037063580875536,-0.047621306709351274,0.4999999999999991,-0.028571428571428574,0.3714285714285715,disorder,rand,2.0,7,0.4
2,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,100.0,100.0,73.33333333333333,0.07201630109761159,0.07201630109761159,0.1051834127726825,-0.12351527633760406,0.500000000000002,0.14285714285714288,0.6,disorder,rand,2.0,7,0.4
3,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,100.0,100.0,66.66666666666666,0.19215813575883867,0.19215813575883867,0.20606257424996222,-0.2151174591887165,0.5000000000000009,0.8857142857142858,0.6,disorder,rand,2.0,7,0.4
1,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,100.0,60.0,100.0,0.006379320269912503,0.0017022063659921996,0.006379320269912503,-0.0071640425965513455,0.4999999999999824,0.8285714285714287,0.4285714285714286,disorder,rand,2.0,8,0.12
2,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,100.0,66.66666666666666,100.0,0.03417943250254463,0.006238965603018037,0.03417943250254463,-0.02352996968338794,0.4999999999999986,0.7714285714285715,0.3714285714285715,disorder,rand,2.0,8,0.12
3,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,100.0,86.66666666666667,100.0,0.06623557900034327,0.00869818881194171,0.06623557900034327,-0.04077621400906817,0.5000000000000002,0.7714285714285715,0.3714285714285715,disorder,rand,2.0,8,0.12
1,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,100.0,60.0,100.0,0.014896317729382602,0.004626878520260225,0.014896317729382602,-0.019450595486740996,0.5000000000000182,0.6,0.4285714285714286,disorder,rand,2.0,8,0.2
2,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,100.0,60.0,100.0,0.07705703848326584,0.017753992337104507,0.07705703848326584,-0.05522122348895109,0.5000000000000105,0.6,0.4285714285714286,disorder,rand,2.0,8,0.2
3,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,100.0,86.66666666666667,100.0,0.14428565626738998,0.028056116107907647,0.14428565626738998,-0.09275271618193104,0.4999999999999934,0.6,0.4285714285714286,disorder,rand,2.0,8,0.2
1,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,100.0,86.66666666666667,100.0,0.026718212727443458,0.008975245280652966,0.026718212727443458,-0.029568479967641226,0.5000000000000034,0.6571428571428573,0.48571428571428577,disorder,rand,2.0,8,0.3
2,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,100.0,86.66666666666667,100.0,0.11924250257774549,0.04136191602914452,0.11924250257774549,-0.07361831387896522,0.500000000000004,0.6,0.48571428571428577,disorder,rand,2.0,8,0.3
3,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,100.0,93.33333333333333,100.0,0.213275734622278,0.07673210551431331,0.213275734622278,-0.1281932913911017,0.4999999999999992,0.6,0.48571428571428577,disorder,rand,2.0,8,0.3
1,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,86.66666666666667,93.33333333333333,86.66666666666667,0.041134037215524444,0.011801799171490268,0.041134037215524444,-0.02948825177528369,0.4999999999999952,0.6,0.48571428571428577,disorder,rand,2.0,8,0.4
2,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,86.66666666666667,100.0,86.66666666666667,0.15897063497014807,0.0597002272451036,0.15897063497014807,-0.08531093883939,0.5000000000000004,0.6,0.48571428571428577,disorder,rand,2.0,8,0.4
3,"(3, 5)","(2, 3)","(3, 5)",0.5,1.0,93.33333333333333,100.0,93.33333333333333,0.27575823629214735,0.11993769259661669,0.27575823629214735,-0.16115105319169087,0.4999999999999989,0.8285714285714287,0.48571428571428577,disorder,rand,2.0,8,0.4
1,"(1, 2)","(2, 3)","(3, 5)",0.5,0.0,100.0,46.666666666666664,40.0,-0.0027800391236465494,0.003476056547080386,0.004953564440137724,-0.013870256474229015,0.4999999999999966,0.8285714285714287,-0.3714285714285715,disorder,rand,2.0,9,0.12
2,"(1, 2)","(2, 3)","(3, 5)",0.5,0.0,100.0,46.666666666666664,40.0,-0.007022767114909234,0.011567421171501113,0.016554595092379325,-0.027216528041843935,0.5000000000000095,0.8285714285714287,-0.2,disorder,rand,2.0,9,0.12
3,"(1, 2)","(2, 3)","(1, 3)",0.5,0.5,100.0,46.666666666666664,73.33333333333333,-0.004094783238747235,0.010657366668513912,0.024225131506342423,-0.04158667090529011,0.49999999999999317,0.48571428571428577,0.028571428571428574,disorder,rand,2.0,9,0.12
1,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,46.666666666666664,46.666666666666664,40.0,0.005096016689944971,0.005096016689944971,0.010044823832145236,0.002710307081975394,0.5930808633929421,0.942857142857143,-0.08571428571428573,disorder,rand,2.0,9,0.2
2,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,66.66666666666666,66.66666666666666,40.0,0.025132032637129598,0.025132032637129598,0.03532126816978792,-0.005221118672225078,0.777359497468333,0.6571428571428573,0.14285714285714288,disorder,rand,2.0,9,0.2
3,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,66.66666666666666,66.66666666666666,73.33333333333333,0.047328748035659896,0.047328748035659896,0.05984925969874322,-0.018587481581717302,0.816785795147071,0.6,0.3142857142857143,disorder,rand,2.0,9,0.2
1,"(2, 3)","(2, 3)","(3, 5)",1.0,0.5,93.33333333333333,93.33333333333333,26.666666666666668,0.003718000997929849,0.003718000997929849,0.013782011649125028,-0.021386602120791576,0.6040574702515813,0.5428571428571429,0.028571428571428574,disorder,rand,2.0,9,0.3
2,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,100.0,100.0,46.666666666666664,0.040881966832199135,0.040881966832199135,0.06049023804113984,-0.06935143187825954,0.5000000000000032,0.5428571428571429,0.4285714285714286,disorder,rand,2.0,9,0.3
3,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,100.0,100.0,46.666666666666664,0.11630809012732835,0.11630809012732835,0.12968260537560394,-0.1304376480974221,0.5000000000000021,0.5428571428571429,0.6571428571428573,disorder,rand,2.0,9,0.3
1,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,100.0,100.0,46.666666666666664,0.001971479088820338,0.001971479088820338,0.016219721214552063,-0.04902549900369613,0.49999999999999595,0.4285714285714286,0.14285714285714288,disorder,rand,2.0,9,0.4
2,"(2, 3)","(2, 3)","(1, 3)",1.0,0.5,100.0,100.0,66.66666666666666,0.07194384159300071,0.07194384159300071,0.08391741112182438,-0.13269856510002564,0.4999999999999973,0.6,0.6571428571428573,disorder,rand,2.0,9,0.4
3,"(2, 3)","(2, 3)","(2, 3)",1.0,1.0,100.0,100.0,100.0,0.2014715333497341,0.2014715333497341,0.2014715333497341,-0.2241598771905875,0.49999999999999895,0.8857142857142858,0.7714285714285715,disorder,rand,2.0,9,0.4
